Resource,Derating_factor_1,Derating_factor_2,Derating_factor_4,Derating_factor_5,Derating_factor_10,Derating_factor_3,Derating_factor_8,Derating_factor_7,Derating_factor_9,Derating_factor_6
NWPP_landbasedwind_class3_moderate_5_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_6_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_7_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_9_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_10_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_11_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_12_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_13_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_14_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_15_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_16_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_17_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_18_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_19_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_20_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_21_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_landbasedwind_class3_moderate_22_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_1_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_2_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_3_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_5_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_6_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_7_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_9_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_10_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_11_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_12_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_13_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_14_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_15_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_16_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_17_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_18_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_utilitypv_class1_moderate_19_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_offshorewind_class12_moderate_floating_1_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_offshorewind_class12_moderate_floating_1_2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_offshorewind_class12_moderate_floating_1_3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_offshorewind_class3_moderate_fixed_0_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_offshorewind_class3_moderate_fixed_0_2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_offshorewind_class3_moderate_fixed_0_3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_offshorewind_class12_moderate_floating_0_1,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_offshorewind_class12_moderate_floating_0_2,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NWPP_offshorewind_class12_moderate_floating_0_3,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
NYCW_naturalgas_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0
NYCW_naturalgas_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0
NYCW_battery_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0
NYCW_nuclear_nuclear_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0
NYCW_hydrogen_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0
NYCW_hydrogen_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0
NYUP_naturalgas_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0
NYUP_naturalgas_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0
NYUP_battery_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0
NYUP_nuclear_nuclear_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0
NYUP_hydrogen_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0
NYUP_hydrogen_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0
NYUP_landbasedwind_class3_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_landbasedwind_class3_moderate_1_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_landbasedwind_class3_moderate_2_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_landbasedwind_class3_moderate_3_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_landbasedwind_class3_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_landbasedwind_class3_moderate_5_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_landbasedwind_class3_moderate_6_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_landbasedwind_class3_moderate_7_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_landbasedwind_class3_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_landbasedwind_class3_moderate_9_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_landbasedwind_class3_moderate_10_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_landbasedwind_class3_moderate_11_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_utilitypv_class1_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_utilitypv_class1_moderate_1_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_utilitypv_class1_moderate_2_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_utilitypv_class1_moderate_3_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_utilitypv_class1_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_utilitypv_class1_moderate_5_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_utilitypv_class1_moderate_6_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_utilitypv_class1_moderate_7_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_utilitypv_class1_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_utilitypv_class1_moderate_9_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_offshorewind_class3_moderate_fixed_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_offshorewind_class3_moderate_fixed_0_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_offshorewind_class3_moderate_fixed_0_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_offshorewind_class12_moderate_floating_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_offshorewind_class12_moderate_floating_0_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
NYUP_offshorewind_class12_moderate_floating_0_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
PJMC_naturalgas_hframe_cc_95_ccs_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJMC_naturalgas_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJMC_naturalgas_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJMC_battery_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0
PJMC_nuclear_nuclear_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJMC_hydrogen_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJMC_hydrogen_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_1_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_2_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_3_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_5_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_6_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_7_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_utilitypv_class1_moderate_9_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_2_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_5_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_9_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_14_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_20_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_27_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_35_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_44_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_54_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_65_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_landbasedwind_class3_moderate_77_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_offshorewind_class3_moderate_fixed_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_offshorewind_class3_moderate_fixed_0_2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_offshorewind_class3_moderate_fixed_0_3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_offshorewind_class12_moderate_floating_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_offshorewind_class12_moderate_floating_0_2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMC_offshorewind_class12_moderate_floating_0_3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_naturalgas_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJMD_naturalgas_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJMD_battery_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0
PJMD_nuclear_nuclear_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJMD_hydrogen_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJMD_hydrogen_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJMD_landbasedwind_class3_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_landbasedwind_class3_moderate_1_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_landbasedwind_class3_moderate_2_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_landbasedwind_class3_moderate_3_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_landbasedwind_class3_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_landbasedwind_class3_moderate_5_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_landbasedwind_class3_moderate_6_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_landbasedwind_class3_moderate_7_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_landbasedwind_class3_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_landbasedwind_class3_moderate_9_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_landbasedwind_class3_moderate_10_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_landbasedwind_class3_moderate_11_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_1_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_2_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_3_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_5_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_6_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_7_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_9_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_10_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_11_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_12_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_13_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_14_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_15_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_16_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_17_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_18_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_utilitypv_class1_moderate_19_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_offshorewind_class3_moderate_fixed_1_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_offshorewind_class3_moderate_fixed_1_2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_offshorewind_class3_moderate_fixed_1_3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_offshorewind_class12_moderate_floating_1_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_offshorewind_class12_moderate_floating_1_2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_offshorewind_class12_moderate_floating_1_3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_offshorewind_class3_moderate_fixed_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_offshorewind_class3_moderate_fixed_0_2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_offshorewind_class3_moderate_fixed_0_3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_offshorewind_class12_moderate_floating_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_offshorewind_class12_moderate_floating_0_2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJMD_offshorewind_class12_moderate_floating_0_3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_naturalgas_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJME_naturalgas_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJME_battery_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0
PJME_nuclear_nuclear_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJME_hydrogen_fframe_ct_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJME_hydrogen_hframe_cc_moderate_0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0
PJME_landbasedwind_class3_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_landbasedwind_class3_moderate_1_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_landbasedwind_class3_moderate_2_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_landbasedwind_class3_moderate_3_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_landbasedwind_class3_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_landbasedwind_class3_moderate_5_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_landbasedwind_class3_moderate_6_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_landbasedwind_class3_moderate_7_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_landbasedwind_class3_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_landbasedwind_class3_moderate_9_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_landbasedwind_class3_moderate_10_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_landbasedwind_class3_moderate_11_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_utilitypv_class1_moderate_0_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_utilitypv_class1_moderate_1_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_utilitypv_class1_moderate_2_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_utilitypv_class1_moderate_3_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_utilitypv_class1_moderate_4_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_utilitypv_class1_moderate_5_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_utilitypv_class1_moderate_6_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_utilitypv_class1_moderate_7_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_utilitypv_class1_moderate_8_anyQual_0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_utilitypv_class1_moderate_9_anyQual_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_offshorewind_class3_moderate_fixed_1_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_offshorewind_class3_moderate_fixed_1_2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_offshorewind_class3_moderate_fixed_1_3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_offshorewind_class12_moderate_floating_1_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_offshorewind_class12_moderate_floating_1_2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_offshorewind_class12_moderate_floating_1_3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_offshorewind_class3_moderate_fixed_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_offshorewind_class3_moderate_fixed_0_2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_offshorewind_class3_moderate_fixed_0_3,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
PJME_offshorewind_class12_moderate_floating_0_1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
