Time_Index,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
1179,1.0,1.0,1.0,0.0,0.000441103,0.0,0.238111526,1.0,1.0,1.0
1180,1.0,1.0,1.0,0.0,0.000736618,0.0,0.280220598,1.0,1.0,1.0
1181,1.0,1.0,1.0,0.0,0.013448789,0.0,0.335776538,1.0,1.0,1.0
1182,1.0,1.0,1.0,0.0,0.001552999,0.0,0.371844947,1.0,1.0,1.0
1183,1.0,1.0,1.0,0.0431,0.016414369,0.0466,0.379808933,1.0,1.0,1.0
1184,1.0,1.0,1.0,0.1775,0.005320419,0.1907,0.088616818,1.0,1.0,1.0
1185,1.0,1.0,1.0,0.3417,0.0,0.3665,0.001679926,1.0,1.0,1.0
1186,1.0,1.0,1.0,0.4808,0.0,0.4885,0.000457473,1.0,1.0,1.0
1187,1.0,1.0,1.0,0.5742,0.0,0.5011,0.000646615,1.0,1.0,1.0
1188,1.0,1.0,1.0,0.5341,0.0,0.4825,0.012560356,1.0,1.0,1.0
1189,1.0,1.0,1.0,0.4891,0.000754692,0.4556,0.019351425,1.0,1.0,1.0
1190,1.0,1.0,1.0,0.4521,0.038070913,0.4608,0.025946101,1.0,1.0,1.0
1191,1.0,1.0,1.0,0.4369,0.06807334,0.4621,0.106752187,1.0,1.0,1.0
1192,1.0,1.0,1.0,0.3852,0.120829791,0.4827,0.124011248,1.0,1.0,1.0
1193,1.0,1.0,1.0,0.2983,0.122325301,0.3694,0.168473959,1.0,1.0,1.0
1194,1.0,1.0,1.0,0.1453,0.214777768,0.1858,0.216642812,1.0,1.0,1.0
1195,1.0,1.0,1.0,0.0205,0.103976943,0.0151,0.324292243,1.0,1.0,1.0
1196,1.0,1.0,1.0,0.0,0.146478951,0.0,0.551609874,1.0,1.0,1.0
1197,1.0,1.0,1.0,0.0,0.081246406,0.0,0.481333166,1.0,1.0,1.0
1198,1.0,1.0,1.0,0.0,0.099981464,0.0,0.393494248,1.0,1.0,1.0
1199,1.0,1.0,1.0,0.0,0.121285483,0.0,0.333009362,1.0,1.0,1.0
1200,1.0,1.0,1.0,0.0,0.345799059,0.0,0.301646888,1.0,1.0,1.0
1201,1.0,1.0,1.0,0.0,0.358311385,0.0,0.245249376,1.0,1.0,1.0
1202,1.0,1.0,1.0,0.0,0.194117829,0.0,0.153551921,1.0,1.0,1.0
1203,1.0,1.0,1.0,0.0,0.110107139,0.0,0.090068094,1.0,1.0,1.0
1204,1.0,1.0,1.0,0.0,0.081565939,0.0,0.085924797,1.0,1.0,1.0
1205,1.0,1.0,1.0,0.0,0.281551629,0.0,0.240650654,1.0,1.0,1.0
1206,1.0,1.0,1.0,0.0,0.279634416,0.0,0.396836817,1.0,1.0,1.0
1207,1.0,1.0,1.0,0.0223,0.212583974,0.0276,0.381199241,1.0,1.0,1.0
1208,1.0,1.0,1.0,0.1784,0.361322314,0.2007,0.18445313,1.0,1.0,1.0
1209,1.0,1.0,1.0,0.3427,0.274970293,0.3705,0.131783009,1.0,1.0,1.0
1210,1.0,1.0,1.0,0.4846,0.310066044,0.515,0.054771841,1.0,1.0,1.0
1211,1.0,1.0,1.0,0.5725,0.549035251,0.617,0.057597555,1.0,1.0,1.0
1212,1.0,1.0,1.0,0.5996,0.357780188,0.6119,0.129023895,1.0,1.0,1.0
1213,1.0,1.0,1.0,0.5755,0.297160596,0.6042,0.175138921,1.0,1.0,1.0
1214,1.0,1.0,1.0,0.573,0.308325291,0.6034,0.146690637,1.0,1.0,1.0
1215,1.0,1.0,1.0,0.549,0.118818954,0.5902,0.112838358,1.0,1.0,1.0
1216,1.0,1.0,1.0,0.4675,0.116064131,0.4872,0.055768564,1.0,1.0,1.0
1217,1.0,1.0,1.0,0.317,0.126575261,0.3457,0.094371229,1.0,1.0,1.0
1218,1.0,1.0,1.0,0.1336,0.059000582,0.1521,0.047472261,1.0,1.0,1.0
1219,1.0,1.0,1.0,0.0148,0.057932265,0.0257,0.054275297,1.0,1.0,1.0
1220,1.0,1.0,1.0,0.0,0.058630191,0.0,0.121350482,1.0,1.0,1.0
1221,1.0,1.0,1.0,0.0,0.168209702,0.0,0.11250753,1.0,1.0,1.0
1222,1.0,1.0,1.0,0.0,0.110391833,0.0,0.131108373,1.0,1.0,1.0
1223,1.0,1.0,1.0,0.0,0.112563834,0.0,0.108525306,1.0,1.0,1.0
1224,1.0,1.0,1.0,0.0,0.187843025,0.0,0.193357229,1.0,1.0,1.0
1225,1.0,1.0,1.0,0.0,0.191884756,0.0,0.219419837,1.0,1.0,1.0
1226,1.0,1.0,1.0,0.0,0.289943606,0.0,0.173750401,1.0,1.0,1.0
1227,1.0,1.0,1.0,0.0,0.18661052,0.0,0.182981074,1.0,1.0,1.0
1228,1.0,1.0,1.0,0.0,0.261437118,0.0,0.214446887,1.0,1.0,1.0
1229,1.0,1.0,1.0,0.0,0.285387605,0.0,0.290568531,1.0,1.0,1.0
1230,1.0,1.0,1.0,0.0,0.183640614,0.0,0.296664894,1.0,1.0,1.0
1231,1.0,1.0,1.0,0.0642,0.059578352,0.064,0.280617714,1.0,1.0,1.0
1232,1.0,1.0,1.0,0.2111,0.02105093,0.2294,0.142356813,1.0,1.0,1.0
1233,1.0,1.0,1.0,0.383,0.000327676,0.4194,0.023166763,1.0,1.0,1.0
1234,1.0,1.0,1.0,0.5296,0.0,0.5294,0.036664654,1.0,1.0,1.0
1235,1.0,1.0,1.0,0.6173,0.0,0.606,0.01770059,1.0,1.0,1.0
1236,1.0,1.0,1.0,0.6147,0.0,0.6101,0.04053995,1.0,1.0,1.0
1237,1.0,1.0,1.0,0.5963,4.64e-5,0.552,0.061745696,1.0,1.0,1.0
1238,1.0,1.0,1.0,0.583,0.000644455,0.5537,0.117708616,1.0,1.0,1.0
1239,1.0,1.0,1.0,0.5717,0.012756106,0.5885,0.145780116,1.0,1.0,1.0
1240,1.0,1.0,1.0,0.4633,0.039040573,0.4848,0.150234714,1.0,1.0,1.0
1241,1.0,1.0,1.0,0.3282,0.091524944,0.3442,0.192582756,1.0,1.0,1.0
1242,1.0,1.0,1.0,0.1391,0.114686362,0.173,0.176951408,1.0,1.0,1.0
1243,1.0,1.0,1.0,0.0192,0.176582024,0.0385,0.275971234,1.0,1.0,1.0
1244,1.0,1.0,1.0,0.0,0.210110322,0.0,0.457726896,1.0,1.0,1.0
1245,1.0,1.0,1.0,0.0,0.243104339,0.0,0.566378832,1.0,1.0,1.0
1246,1.0,1.0,1.0,0.0,0.420706183,0.0,0.510715723,1.0,1.0,1.0
1247,1.0,1.0,1.0,0.0,0.370098799,0.0,0.560095489,1.0,1.0,1.0
1248,1.0,1.0,1.0,0.0,0.790265799,0.0,0.469285667,1.0,1.0,1.0
1249,1.0,1.0,1.0,0.0,0.661855102,0.0,0.450456172,1.0,1.0,1.0
1250,1.0,1.0,1.0,0.0,0.717997789,0.0,0.519352913,1.0,1.0,1.0
1251,1.0,1.0,1.0,0.0,0.733835995,0.0,0.545781553,1.0,1.0,1.0
1252,1.0,1.0,1.0,0.0,0.524593949,0.0,0.52260375,1.0,1.0,1.0
1253,1.0,1.0,1.0,0.0,0.374724686,0.0,0.578290582,1.0,1.0,1.0
1254,1.0,1.0,1.0,0.0,0.147474244,0.0,0.672654927,1.0,1.0,1.0
1255,1.0,1.0,1.0,0.0536,0.116236642,0.0656,0.698708355,1.0,1.0,1.0
1256,1.0,1.0,1.0,0.2156,0.10792923,0.2278,0.504605353,1.0,1.0,1.0
1257,1.0,1.0,1.0,0.3624,0.014900561,0.3432,0.148610294,1.0,1.0,1.0
1258,1.0,1.0,1.0,0.457,0.000839952,0.4161,0.088444382,1.0,1.0,1.0
1259,1.0,1.0,1.0,0.4909,0.000334627,0.4938,0.104066178,1.0,1.0,1.0
1260,1.0,1.0,1.0,0.5337,0.001384574,0.6022,0.205290958,1.0,1.0,1.0
1261,1.0,1.0,1.0,0.5614,0.006068298,0.6255,0.168278873,1.0,1.0,1.0
1262,1.0,1.0,1.0,0.5731,0.02413255,0.6169,0.283201665,1.0,1.0,1.0
1263,1.0,1.0,1.0,0.5627,0.043813463,0.5878,0.337751269,1.0,1.0,1.0
1264,1.0,1.0,1.0,0.4566,0.134383693,0.4864,0.334272325,1.0,1.0,1.0
1265,1.0,1.0,1.0,0.3138,0.183430493,0.3612,0.409378052,1.0,1.0,1.0
1266,1.0,1.0,1.0,0.1382,0.107053183,0.1829,0.373552203,1.0,1.0,1.0
1267,1.0,1.0,1.0,0.0157,0.127708003,0.036,0.411909223,1.0,1.0,1.0
1268,1.0,1.0,1.0,0.0,0.133422852,0.0,0.437734008,1.0,1.0,1.0
1269,1.0,1.0,1.0,0.0,0.285129964,0.0,0.521359563,1.0,1.0,1.0
1270,1.0,1.0,1.0,0.0,0.283379018,0.0,0.585067868,1.0,1.0,1.0
1271,1.0,1.0,1.0,0.0,0.159851655,0.0,0.577053666,1.0,1.0,1.0
1272,1.0,1.0,1.0,0.0,0.57962507,0.0,0.609774947,1.0,1.0,1.0
1273,1.0,1.0,1.0,0.0,0.754561901,0.0,0.609237015,1.0,1.0,1.0
1274,1.0,1.0,1.0,0.0,0.611357749,0.0,0.450032294,1.0,1.0,1.0
1275,1.0,1.0,1.0,0.0,0.372281522,0.0,0.338815153,1.0,1.0,1.0
1276,1.0,1.0,1.0,0.0,0.250736982,0.0,0.258467823,1.0,1.0,1.0
1277,1.0,1.0,1.0,0.0,0.109799281,0.0,0.191373512,1.0,1.0,1.0
1278,1.0,1.0,1.0,0.0,0.101276971,0.0,0.114194691,1.0,1.0,1.0
1279,1.0,1.0,1.0,0.0498,0.134444043,0.0666,0.110491574,1.0,1.0,1.0
1280,1.0,1.0,1.0,0.2088,0.163690537,0.2258,0.016773593,1.0,1.0,1.0
1281,1.0,1.0,1.0,0.3714,0.003203062,0.38,0.020016165,1.0,1.0,1.0
1282,1.0,1.0,1.0,0.483,0.0,0.4861,0.011504777,1.0,1.0,1.0
1283,1.0,1.0,1.0,0.5506,0.0,0.5247,0.027993515,1.0,1.0,1.0
1284,1.0,1.0,1.0,0.5401,0.0,0.5085,0.038645867,1.0,1.0,1.0
1285,1.0,1.0,1.0,0.5246,0.000301063,0.5305,0.032318179,1.0,1.0,1.0
1286,1.0,1.0,1.0,0.5164,0.011065927,0.5355,0.032075513,1.0,1.0,1.0
1287,1.0,1.0,1.0,0.4891,0.037177719,0.4995,0.019559074,1.0,1.0,1.0
1288,1.0,1.0,1.0,0.3955,0.055280887,0.4104,0.043799516,1.0,1.0,1.0
1289,1.0,1.0,1.0,0.2852,0.14146091,0.3526,0.049676921,1.0,1.0,1.0
1290,1.0,1.0,1.0,0.1296,0.155148029,0.1675,0.048560832,1.0,1.0,1.0
1291,1.0,1.0,1.0,0.0073,0.02911645,0.0205,0.123071775,1.0,1.0,1.0
1292,1.0,1.0,1.0,0.0,0.020586953,0.0,0.142420888,1.0,1.0,1.0
1293,1.0,1.0,1.0,0.0,0.017006775,0.0,0.183028519,1.0,1.0,1.0
1294,1.0,1.0,1.0,0.0,0.016090911,0.0,0.149926037,1.0,1.0,1.0
1295,1.0,1.0,1.0,0.0,0.034998387,0.0,0.211292326,1.0,1.0,1.0
1296,1.0,1.0,1.0,0.0,0.095579408,0.0,0.249545693,1.0,1.0,1.0
1297,1.0,1.0,1.0,0.0,0.176470742,0.0,0.21323733,1.0,1.0,1.0
1298,1.0,1.0,1.0,0.0,0.177451313,0.0,0.226848692,1.0,1.0,1.0
1299,1.0,1.0,1.0,0.0,0.2249275,0.0,0.218803883,1.0,1.0,1.0
1300,1.0,1.0,1.0,0.0,0.140706241,0.0,0.272590637,1.0,1.0,1.0
1301,1.0,1.0,1.0,0.0,0.085635424,0.0,0.241350695,1.0,1.0,1.0
1302,1.0,1.0,1.0,0.0,0.020704094,0.0,0.28406617,1.0,1.0,1.0
1303,1.0,1.0,1.0,0.0376,0.002257308,0.0425,0.326939523,1.0,1.0,1.0
1304,1.0,1.0,1.0,0.1679,0.001343192,0.1724,0.210281074,1.0,1.0,1.0
1305,1.0,1.0,1.0,0.3053,0.002372579,0.3042,0.16682373,1.0,1.0,1.0
1306,1.0,1.0,1.0,0.4204,1.76e-5,0.4168,0.120708011,1.0,1.0,1.0
1307,1.0,1.0,1.0,0.4801,0.001147653,0.4976,0.090949811,1.0,1.0,1.0
1308,1.0,1.0,1.0,0.5293,0.059270803,0.492,0.161989763,1.0,1.0,1.0
1309,1.0,1.0,1.0,0.5588,0.072345227,0.5564,0.136165485,1.0,1.0,1.0
1310,1.0,1.0,1.0,0.5357,0.09780746,0.5843,0.255556911,1.0,1.0,1.0
1311,1.0,1.0,1.0,0.5009,0.148131341,0.5729,0.275317192,1.0,1.0,1.0
1312,1.0,1.0,1.0,0.4341,0.443712413,0.4757,0.392962337,1.0,1.0,1.0
1313,1.0,1.0,1.0,0.3047,0.480769128,0.3243,0.559274435,1.0,1.0,1.0
1314,1.0,1.0,1.0,0.1335,0.374290407,0.1598,0.574594319,1.0,1.0,1.0
1315,1.0,1.0,1.0,0.0131,0.382233739,0.0213,0.570596933,1.0,1.0,1.0
1316,1.0,1.0,1.0,0.0,0.314262241,0.0,0.69997561,1.0,1.0,1.0
1317,1.0,1.0,1.0,0.0,0.403662413,0.0,0.691486657,1.0,1.0,1.0
1318,1.0,1.0,1.0,0.0,0.284232348,0.0,0.590405107,1.0,1.0,1.0
1319,1.0,1.0,1.0,0.0,0.189224839,0.0,0.64343071,1.0,1.0,1.0
1320,1.0,1.0,1.0,0.0,0.211672679,0.0,0.456028104,1.0,1.0,1.0
1321,1.0,1.0,1.0,0.0,0.132683113,0.0,0.541794658,1.0,1.0,1.0
1322,1.0,1.0,1.0,0.0,0.057144277,0.0,0.579233587,1.0,1.0,1.0
1323,1.0,1.0,1.0,0.0,0.104336128,0.0,0.735429168,1.0,1.0,1.0
1324,1.0,1.0,1.0,0.0,0.097777627,0.0,0.712021112,1.0,1.0,1.0
1325,1.0,1.0,1.0,0.0,0.05427013,0.0,0.675500989,1.0,1.0,1.0
1326,1.0,1.0,1.0,0.0,0.055842452,0.0,0.587614536,1.0,1.0,1.0
1327,1.0,1.0,1.0,0.0406,0.095989451,0.0634,0.539128423,1.0,1.0,1.0
1328,1.0,1.0,1.0,0.2104,0.062838465,0.2258,0.308826715,1.0,1.0,1.0
1329,1.0,1.0,1.0,0.3931,0.007532438,0.4117,0.166598231,1.0,1.0,1.0
1330,1.0,1.0,1.0,0.5351,0.000374348,0.5439,0.035945348,1.0,1.0,1.0
1331,1.0,1.0,1.0,0.6404,0.00032155,0.6451,0.02241262,1.0,1.0,1.0
1332,1.0,1.0,1.0,0.6488,0.000352971,0.6582,0.049111038,1.0,1.0,1.0
1333,1.0,1.0,1.0,0.6503,0.004096869,0.6607,0.077151828,1.0,1.0,1.0
1334,1.0,1.0,1.0,0.6435,0.010309711,0.6521,0.132567197,1.0,1.0,1.0
1335,1.0,1.0,1.0,0.5997,0.032383375,0.6166,0.138344169,1.0,1.0,1.0
1336,1.0,1.0,1.0,0.4801,0.072304383,0.5075,0.166375995,1.0,1.0,1.0
1337,1.0,1.0,1.0,0.3244,0.100602642,0.3651,0.31999433,1.0,1.0,1.0
1338,1.0,1.0,1.0,0.1324,0.112688825,0.1782,0.323047101,1.0,1.0,1.0
1339,1.0,1.0,1.0,0.0085,0.225813627,0.0295,0.3913849,1.0,1.0,1.0
1340,1.0,1.0,1.0,0.0,0.206518441,0.0,0.577695429,1.0,1.0,1.0
1341,1.0,1.0,1.0,0.0,0.418049455,0.0,0.663550913,1.0,1.0,1.0
1342,1.0,1.0,1.0,0.0,0.594238639,0.0,0.65632081,1.0,1.0,1.0
1343,1.0,1.0,1.0,0.0,0.498331428,0.0,0.529265046,1.0,1.0,1.0
1344,1.0,1.0,1.0,0.0,0.159249201,0.0,0.677042365,1.0,1.0,1.0
1345,1.0,1.0,1.0,0.0,0.000170827,0.0,0.039480999,1.0,1.0,1.0
1346,1.0,1.0,1.0,0.0,0.000330491,0.0,0.042134315,1.0,1.0,1.0
1347,1.0,1.0,1.0,0.0,0.008975953,0.0,0.047144126,1.0,1.0,1.0
1348,1.0,1.0,1.0,0.0,0.028366176,0.0,0.044882912,1.0,1.0,1.0
1349,1.0,1.0,1.0,0.0,0.047658481,0.0,0.040577874,1.0,1.0,1.0
1350,1.0,1.0,1.0,0.0,0.020951875,0.0,0.04116822,1.0,1.0,1.0
1351,1.0,1.0,1.0,0.0,0.016528202,0.0,0.043201886,1.0,1.0,1.0
1352,1.0,1.0,1.0,0.103,0.061987393,0.0719,0.052069955,1.0,1.0,1.0
1353,1.0,1.0,1.0,0.3367,0.029779723,0.3259,0.058852695,1.0,1.0,1.0
1354,1.0,1.0,1.0,0.5029,0.038432878,0.5018,0.088490315,1.0,1.0,1.0
1355,1.0,1.0,1.0,0.6295,0.059015073,0.6078,0.135328561,1.0,1.0,1.0
1356,1.0,1.0,1.0,0.641,0.170929462,0.6065,0.234617501,1.0,1.0,1.0
1357,1.0,1.0,1.0,0.6296,0.330376446,0.6128,0.235211819,1.0,1.0,1.0
1358,1.0,1.0,1.0,0.6023,0.40051046,0.5842,0.393817782,1.0,1.0,1.0
1359,1.0,1.0,1.0,0.4756,0.54056108,0.481,0.508648992,1.0,1.0,1.0
1360,1.0,1.0,1.0,0.3125,0.445490211,0.3059,0.387741148,1.0,1.0,1.0
1361,1.0,1.0,1.0,0.0716,0.353917331,0.0951,0.300351799,1.0,1.0,1.0
1362,1.0,1.0,1.0,0.0,0.474078,0.0,0.284488797,1.0,1.0,1.0
1363,1.0,1.0,1.0,0.0,0.494052589,0.0,0.337671727,1.0,1.0,1.0
1364,1.0,1.0,1.0,0.0,0.595775306,0.0,0.348833591,1.0,1.0,1.0
1365,1.0,1.0,1.0,0.0,0.62349987,0.0,0.487308443,1.0,1.0,1.0
1366,1.0,1.0,1.0,0.0,0.696579933,0.0,0.555295467,1.0,1.0,1.0
1367,1.0,1.0,1.0,0.0,0.625244915,0.0,0.644382298,1.0,1.0,1.0
1368,1.0,1.0,1.0,0.0,0.672557771,0.0,0.689055562,1.0,1.0,1.0
1369,1.0,1.0,1.0,0.0,0.566133976,0.0,0.767054141,1.0,1.0,1.0
1370,1.0,1.0,1.0,0.0,0.705252767,0.0,0.732545972,1.0,1.0,1.0
1371,1.0,1.0,1.0,0.0,0.513045669,0.0,0.767071962,1.0,1.0,1.0
1372,1.0,1.0,1.0,0.0,0.510314405,0.0,0.481121004,1.0,1.0,1.0
1373,1.0,1.0,1.0,0.0,0.729553521,0.0,0.413037866,1.0,1.0,1.0
1374,1.0,1.0,1.0,0.0,0.761322439,0.0,0.607999206,1.0,1.0,1.0
1375,1.0,1.0,1.0,0.0,0.493663102,0.0,0.52047503,1.0,1.0,1.0
1376,1.0,1.0,1.0,0.0002,0.36528033,0.0,0.459775805,1.0,1.0,1.0
1377,1.0,1.0,1.0,0.2048,0.331763327,0.2009,0.419153154,1.0,1.0,1.0
1378,1.0,1.0,1.0,0.3617,0.315054476,0.3846,0.349077016,1.0,1.0,1.0
1379,1.0,1.0,1.0,0.4551,0.36612308,0.4206,0.233005673,1.0,1.0,1.0
1380,1.0,1.0,1.0,0.4406,0.407980204,0.4248,0.175957173,1.0,1.0,1.0
1381,1.0,1.0,1.0,0.3895,0.788694203,0.4079,0.30339554,1.0,1.0,1.0
1382,1.0,1.0,1.0,0.3436,0.471933067,0.3871,0.439860284,1.0,1.0,1.0
1383,1.0,1.0,1.0,0.2994,0.671246827,0.3139,0.449415863,1.0,1.0,1.0
1384,1.0,1.0,1.0,0.1652,0.435648322,0.2324,0.542967975,1.0,1.0,1.0
1385,1.0,1.0,1.0,0.012,0.209347382,0.0679,0.240013599,1.0,1.0,1.0
1386,1.0,1.0,1.0,0.0,0.228019759,0.0,0.114786729,1.0,1.0,1.0
1387,1.0,1.0,1.0,0.0,0.536509931,0.0,0.591418445,1.0,1.0,1.0
1388,1.0,1.0,1.0,0.0,0.538068175,0.0,0.592992246,1.0,1.0,1.0
1389,1.0,1.0,1.0,0.0,0.230950385,0.0,0.078851521,1.0,1.0,1.0
1390,1.0,1.0,1.0,0.0,0.169289395,0.0,0.0990365,1.0,1.0,1.0
1391,1.0,1.0,1.0,0.0,0.201660678,0.0,0.135033727,1.0,1.0,1.0
1392,1.0,1.0,1.0,0.0,0.138939247,0.0,0.119213603,1.0,1.0,1.0
1393,1.0,1.0,1.0,0.0,0.036772445,0.0,0.056109518,1.0,1.0,1.0
1394,1.0,1.0,1.0,0.0,0.00308613,0.0,0.031988516,1.0,1.0,1.0
1395,1.0,1.0,1.0,0.0,0.000706943,0.0,0.062169198,1.0,1.0,1.0
1396,1.0,1.0,1.0,0.0,0.001301517,0.0,0.043859672,1.0,1.0,1.0
1397,1.0,1.0,1.0,0.0,0.016332004,0.0,0.026609097,1.0,1.0,1.0
1398,1.0,1.0,1.0,0.0,0.008077377,0.0,0.018657302,1.0,1.0,1.0
1399,1.0,1.0,1.0,0.0,0.019539453,0.0,0.028255571,1.0,1.0,1.0
1400,1.0,1.0,1.0,0.0741,0.002058651,0.0775,0.028066568,1.0,1.0,1.0
1401,1.0,1.0,1.0,0.3326,0.056036718,0.3077,0.058862176,1.0,1.0,1.0
1402,1.0,1.0,1.0,0.513,0.274677455,0.4897,0.210383117,1.0,1.0,1.0
1403,1.0,1.0,1.0,0.6304,0.325939208,0.6502,0.310549378,1.0,1.0,1.0
1404,1.0,1.0,1.0,0.6421,0.269390732,0.6793,0.312219173,1.0,1.0,1.0
1405,1.0,1.0,1.0,0.6634,0.289349556,0.708,0.431685686,1.0,1.0,1.0
1406,1.0,1.0,1.0,0.6169,0.0,0.6714,0.0,1.0,1.0,1.0
1407,1.0,1.0,1.0,0.5355,0.208825722,0.5738,0.41941601,1.0,1.0,1.0
1408,1.0,1.0,1.0,0.3307,0.0,0.3691,0.0,1.0,1.0,1.0
1409,1.0,1.0,1.0,0.0844,0.0,0.1219,0.0,1.0,1.0,1.0
1410,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1411,1.0,1.0,1.0,0.0,0.291040152,0.0,0.593102396,1.0,1.0,1.0
1412,1.0,1.0,1.0,0.0,0.605302572,0.0,0.444494605,1.0,1.0,1.0
1413,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1414,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1415,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1416,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1417,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1418,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1419,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1420,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1421,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1422,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1423,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1424,1.0,1.0,1.0,0.0709,0.0,0.0674,0.0,1.0,1.0,1.0
1425,1.0,1.0,1.0,0.2937,0.0,0.2968,0.0,1.0,1.0,1.0
1426,1.0,1.0,1.0,0.4255,0.0,0.461,0.0,1.0,1.0,1.0
1427,1.0,1.0,1.0,0.5184,0.0,0.5393,0.0,1.0,1.0,1.0
1428,1.0,1.0,1.0,0.5122,0.0,0.4746,0.0,1.0,1.0,1.0
1429,1.0,1.0,1.0,0.4839,0.039806731,0.5537,0.174783945,1.0,1.0,1.0
1430,1.0,1.0,1.0,0.4576,0.0,0.5086,0.0,1.0,1.0,1.0
1431,1.0,1.0,1.0,0.4155,0.001499381,0.4354,0.17243734,1.0,1.0,1.0
1432,1.0,1.0,1.0,0.2268,0.00029518,0.2009,0.3103351,1.0,1.0,1.0
1433,1.0,1.0,1.0,0.0106,6.09e-5,0.0005,0.031522494,1.0,1.0,1.0
1434,1.0,1.0,1.0,0.0,3.58e-5,0.0,0.003092523,1.0,1.0,1.0
1435,1.0,1.0,1.0,0.0,4.91e-5,0.0,0.003174704,1.0,1.0,1.0
1436,1.0,1.0,1.0,0.0,6.41e-5,0.0,0.005214957,1.0,1.0,1.0
1437,1.0,1.0,1.0,0.0,4.74e-5,0.0,0.003555125,1.0,1.0,1.0
1438,1.0,1.0,1.0,0.0,4.34e-5,0.0,0.002840152,1.0,1.0,1.0
1439,1.0,1.0,1.0,0.0,5.87e-5,0.0,0.001750828,1.0,1.0,1.0
1440,1.0,1.0,1.0,0.0,3.65e-5,0.0,0.001786857,1.0,1.0,1.0
1441,1.0,1.0,1.0,0.0,5.04e-5,0.0,0.001802123,1.0,1.0,1.0
1442,1.0,1.0,1.0,0.0,3.33e-5,0.0,0.001555054,1.0,1.0,1.0
1443,1.0,1.0,1.0,0.0,6.57e-5,0.0,0.003194453,1.0,1.0,1.0
1444,1.0,1.0,1.0,0.0,6.53e-5,0.0,0.005853857,1.0,1.0,1.0
1445,1.0,1.0,1.0,0.0,7.02e-5,0.0,0.007757547,1.0,1.0,1.0
1446,1.0,1.0,1.0,0.0,4.94e-5,0.0,0.015071672,1.0,1.0,1.0
1447,1.0,1.0,1.0,0.0,1.12e-5,0.0,0.012148128,1.0,1.0,1.0
1448,1.0,1.0,1.0,0.0,2.84e-5,0.0017,0.02393923,1.0,1.0,1.0
1449,1.0,1.0,1.0,0.1785,0.000200419,0.2658,0.028790483,1.0,1.0,1.0
1450,1.0,1.0,1.0,0.4377,0.00237218,0.4747,0.05589845,1.0,1.0,1.0
1451,1.0,1.0,1.0,0.5751,0.051822416,0.5178,0.104964383,1.0,1.0,1.0
1452,1.0,1.0,1.0,0.5155,0.056211028,0.4517,0.120550618,1.0,1.0,1.0
1453,1.0,1.0,1.0,0.4923,0.071888499,0.3956,0.077960521,1.0,1.0,1.0
1454,1.0,1.0,1.0,0.4147,0.085337453,0.3687,0.057773225,1.0,1.0,1.0
1455,1.0,1.0,1.0,0.3057,0.076875716,0.2795,0.055509232,1.0,1.0,1.0
1456,1.0,1.0,1.0,0.1433,0.020311095,0.1759,0.041455455,1.0,1.0,1.0
1457,1.0,1.0,1.0,0.0014,0.027379906,0.0297,0.02190993,1.0,1.0,1.0
1458,1.0,1.0,1.0,0.0,0.016506765,0.0,0.019985341,1.0,1.0,1.0
1459,1.0,1.0,1.0,0.0,0.010661581,0.0,0.035227433,1.0,1.0,1.0
1460,1.0,1.0,1.0,0.0,0.029216683,0.0,0.093530074,1.0,1.0,1.0
1461,1.0,1.0,1.0,0.0,0.01897984,0.0,0.07657744,1.0,1.0,1.0
1462,1.0,1.0,1.0,0.0,0.012963274,0.0,0.050331928,1.0,1.0,1.0
1463,1.0,1.0,1.0,0.0,0.012143001,0.0,0.040419694,1.0,1.0,1.0
1464,1.0,1.0,1.0,0.0,0.00058385,0.0,0.021879192,1.0,1.0,1.0
1465,1.0,1.0,1.0,0.0,1.25e-5,0.0,0.017546821,1.0,1.0,1.0
1466,1.0,1.0,1.0,0.0,0.000268777,0.0,0.02471143,1.0,1.0,1.0
1467,1.0,1.0,1.0,0.0,0.000301618,0.0,0.036863197,1.0,1.0,1.0
1468,1.0,1.0,1.0,0.0,0.005135396,0.0,0.048120715,1.0,1.0,1.0
1469,1.0,1.0,1.0,0.0,0.003235959,0.0,0.020783674,1.0,1.0,1.0
